Ambito,Area,Elemento,Producto,Año,Unidad,Valor
Totales de las emisiones,Estados Unidos de América,Emisiones (CH4),Envasado alimentario,2020,mil toneladas,1.7318
Totales de las emisiones,Estados Unidos de América,Emisiones (N2O),Envasado alimentario,2020,mil toneladas,0.1257
Totales de las emisiones,Estados Unidos de América,Emisiones (CO2),Envasado alimentario,2020,mil toneladas,18843.1442
Totales de las emisiones,Estados Unidos de América,Emisiones (CH4),Venta de alimentos,2020,mil toneladas,0.8675
Totales de las emisiones,Estados Unidos de América,Emisiones (N2O),Venta de alimentos,2020,mil toneladas,0.4172
Totales de las emisiones,Estados Unidos de América,Emisiones (CO2),Venta de alimentos,2020,mil toneladas,43383.955
Totales de las emisiones,Estados Unidos de América,Emisiones (CH4),Consumo de alimentos en los hogares,2020,mil toneladas,4.759
Totales de las emisiones,Estados Unidos de América,Emisiones (N2O),Consumo de alimentos en los hogares,2020,mil toneladas,0.7846
Totales de las emisiones,Estados Unidos de América,Emisiones (CO2),Consumo de alimentos en los hogares,2020,mil toneladas,87033.354
Totales de las emisiones,Estados Unidos de América,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,12.6518
Totales de las emisiones,Estados Unidos de América,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,6.4074
Totales de las emisiones,Estados Unidos de América,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,50905.6082
Totales de las emisiones,Estados Unidos de América,Emisiones (CH4),Energía,2020,mil toneladas,10500.0
Totales de las emisiones,Estados Unidos de América,Emisiones (N2O),Energía,2020,mil toneladas,174.0
Totales de las emisiones,Estados Unidos de América,Emisiones (CO2),Energía,2020,mil toneladas,4390000.0
Totales de las emisiones,Estados Unidos de América,Emisiones (CH4),IPPU,2020,mil toneladas,36.6
Totales de las emisiones,Estados Unidos de América,Emisiones (N2O),IPPU,2020,mil toneladas,70.3
Totales de las emisiones,Estados Unidos de América,Emisiones (CO2),IPPU,2020,mil toneladas,161000.0
Totales de las emisiones,Estados Unidos de América,Emisiones (CH4),Desechos,2020,mil toneladas,4910.0
Totales de las emisiones,Estados Unidos de América,Emisiones (N2O),Desechos,2020,mil toneladas,33.9
Totales de las emisiones,Estados Unidos de América,Emisiones (CO2),Desechos,2020,mil toneladas,0.0
Totales de las emisiones,Estados Unidos de América,Emisiones (CH4),Otro,2020,mil toneladas,15.0
Totales de las emisiones,Estados Unidos de América,Emisiones (N2O),Otro,2020,mil toneladas,62.6
Totales de las emisiones,Estados Unidos de América,Emisiones (CO2),Otro,2020,mil toneladas,4730.0
Totales de las emisiones,Estonia,Emisiones (N2O),Residuos agrícolas,2020,mil toneladas,0.3744
Totales de las emisiones,Estonia,Emisiones (CH4),Quemado de residuos agrícolas,2020,mil toneladas,0.1815
Totales de las emisiones,Estonia,Emisiones (N2O),Quemado de residuos agrícolas,2020,mil toneladas,0.0047
Totales de las emisiones,Estonia,Emisiones (CH4),Fermentación entérica,2020,mil toneladas,20.6926
Totales de las emisiones,Estonia,Emisiones (CH4),Gestión del estiércol,2020,mil toneladas,4.9343
Totales de las emisiones,Estonia,Emisiones (N2O),Gestión del estiércol,2020,mil toneladas,0.1922
Totales de las emisiones,Estonia,Emisiones (N2O),Estiércol depositado en las pasturas,2020,mil toneladas,0.2006
Totales de las emisiones,Estonia,Emisiones (N2O),Estiércol aplicado a los suelos,2020,mil toneladas,0.2815
Totales de las emisiones,Estonia,Emisiones (N2O),Fertilizantes sintéticos,2020,mil toneladas,0.8638
Totales de las emisiones,Estonia,Emisiones (CO2),Suelos orgánicos drenados (CO2),2020,mil toneladas,5209.9951
Totales de las emisiones,Estonia,Emisiones (N2O),Suelos orgánicos drenados (N2O),2020,mil toneladas,3.6806
Totales de las emisiones,Estonia,Emisiones (CH4),On-farm energy use,2020,mil toneladas,0.0283
Totales de las emisiones,Estonia,Emisiones (N2O),On-farm energy use,2020,mil toneladas,0.1047
Totales de las emisiones,Estonia,Emisiones (CO2),On-farm energy use,2020,mil toneladas,301.1159
Totales de las emisiones,Estonia,Emisiones (CO2),Tierras forestales,2020,mil toneladas,-574.0618
Totales de las emisiones,Estonia,Emisiones (CO2),Conversión neta de bosques,2020,mil toneladas,0.0
Totales de las emisiones,Estonia,Emisiones (CH4),Incendios de sabana,2020,mil toneladas,0.0015
Totales de las emisiones,Estonia,Emisiones (N2O),Incendios de sabana,2020,mil toneladas,0.0001
Totales de las emisiones,Estonia,Emisiones (CH4),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Estonia,Emisiones (CO2),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Estonia,Emisiones (CH4),Incendios forestales,2020,mil toneladas,0.0
Totales de las emisiones,Estonia,Emisiones (N2O),Incendios forestales,2020,mil toneladas,0.0
Totales de las emisiones,Estonia,Emisiones (CH4),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Estonia,Emisiones (N2O),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Estonia,Emisiones (CH4),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,6.8313
Totales de las emisiones,Estonia,Emisiones (N2O),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,0.0757
Totales de las emisiones,Estonia,Emisiones (CO2),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,47.5529
Totales de las emisiones,Estonia,Emisiones (N2O),Fabricación de fertilizantes,2020,mil toneladas,0.0011
Totales de las emisiones,Estonia,Emisiones (CO2),Fabricación de fertilizantes,2020,mil toneladas,5.5173
Totales de las emisiones,Estonia,Emisiones (CH4),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Estonia,Emisiones (N2O),Fabricación de pesticidas,2020,mil toneladas,0.0
Totales de las emisiones,Estonia,Emisiones (CO2),Fabricación de pesticidas,2020,mil toneladas,19.0
Totales de las emisiones,Estonia,Emisiones (CH4),On-farm Heat Use,2020,mil toneladas,0.0
Totales de las emisiones,Estonia,Emisiones (N2O),On-farm Heat Use,2020,mil toneladas,0.0
Totales de las emisiones,Estonia,Emisiones (CO2),On-farm Heat Use,2020,mil toneladas,6.0
Totales de las emisiones,Estonia,Emisiones (CH4),Uso de electricidad en agrícola,2020,mil toneladas,0.0025
Totales de las emisiones,Estonia,Emisiones (N2O),Uso de electricidad en agrícola,2020,mil toneladas,0.0016
Totales de las emisiones,Estonia,Emisiones (CO2),Uso de electricidad en agrícola,2020,mil toneladas,92.5845
Totales de las emisiones,Estonia,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,0.0093
Totales de las emisiones,Estonia,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,0.0043
Totales de las emisiones,Estonia,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,350.5487
Totales de las emisiones,Estonia,Emisiones (CH4),Envasado alimentario,2020,mil toneladas,0.0023
Totales de las emisiones,Estonia,Emisiones (N2O),Envasado alimentario,2020,mil toneladas,0.0005
Totales de las emisiones,Estonia,Emisiones (CO2),Envasado alimentario,2020,mil toneladas,37.0756
Totales de las emisiones,Estonia,Emisiones (CH4),Venta de alimentos,2020,mil toneladas,0.0077
Totales de las emisiones,Estonia,Emisiones (N2O),Venta de alimentos,2020,mil toneladas,0.0045
Totales de las emisiones,Estonia,Emisiones (CO2),Venta de alimentos,2020,mil toneladas,291.2793
Totales de las emisiones,Estonia,Emisiones (CH4),Consumo de alimentos en los hogares,2020,mil toneladas,0.0077
Totales de las emisiones,Estonia,Emisiones (N2O),Consumo de alimentos en los hogares,2020,mil toneladas,0.0028
Totales de las emisiones,Estonia,Emisiones (CO2),Consumo de alimentos en los hogares,2020,mil toneladas,190.3224
Totales de las emisiones,Estonia,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,0.0307
Totales de las emisiones,Estonia,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,0.0139
Totales de las emisiones,Estonia,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,178.6403
Totales de las emisiones,Estonia,Emisiones (CH4),Energía,2020,mil toneladas,11.5
Totales de las emisiones,Estonia,Emisiones (N2O),Energía,2020,mil toneladas,0.446
Totales de las emisiones,Estonia,Emisiones (CO2),Energía,2020,mil toneladas,15800.0
Totales de las emisiones,Estonia,Emisiones (CH4),IPPU,2020,mil toneladas,0.0002
Totales de las emisiones,Estonia,Emisiones (N2O),IPPU,2020,mil toneladas,0.0138
Totales de las emisiones,Estonia,Emisiones (CO2),IPPU,2020,mil toneladas,187.0
Totales de las emisiones,Estonia,Emisiones (CH4),Desechos,2020,mil toneladas,75.1
Totales de las emisiones,Estonia,Emisiones (N2O),Desechos,2020,mil toneladas,0.12
Totales de las emisiones,Estonia,Emisiones (CO2),Desechos,2020,mil toneladas,0.326
Totales de las emisiones,Estonia,Emisiones (N2O),Otro,2020,mil toneladas,0.137
Totales de las emisiones,Eswatini,Emisiones (N2O),Residuos agrícolas,2020,mil toneladas,0.021
Totales de las emisiones,Eswatini,Emisiones (CH4),Cultivo del arroz,2020,mil toneladas,0.0214
Totales de las emisiones,Eswatini,Emisiones (CH4),Quemado de residuos agrícolas,2020,mil toneladas,0.2877
Totales de las emisiones,Eswatini,Emisiones (N2O),Quemado de residuos agrícolas,2020,mil toneladas,0.0075
Totales de las emisiones,Eswatini,Emisiones (CH4),Fermentación entérica,2020,mil toneladas,22.9874
Totales de las emisiones,Eswatini,Emisiones (CH4),Gestión del estiércol,2020,mil toneladas,0.8008
Totales de las emisiones,Eswatini,Emisiones (N2O),Gestión del estiércol,2020,mil toneladas,0.0293
Totales de las emisiones,Eswatini,Emisiones (N2O),Estiércol depositado en las pasturas,2020,mil toneladas,1.127
Totales de las emisiones,Eswatini,Emisiones (N2O),Estiércol aplicado a los suelos,2020,mil toneladas,0.0423
Totales de las emisiones,Eswatini,Emisiones (CO2),Suelos orgánicos drenados (CO2),2020,mil toneladas,0.0
Totales de las emisiones,Eswatini,Emisiones (N2O),Suelos orgánicos drenados (N2O),2020,mil toneladas,0.0
Totales de las emisiones,Eswatini,Emisiones (CH4),On-farm energy use,2020,mil toneladas,0.006
Totales de las emisiones,Eswatini,Emisiones (N2O),On-farm energy use,2020,mil toneladas,0.021
Totales de las emisiones,Eswatini,Emisiones (CO2),On-farm energy use,2020,mil toneladas,56.6511
Totales de las emisiones,Eswatini,Emisiones (CO2),Tierras forestales,2020,mil toneladas,-475.613
Totales de las emisiones,Eswatini,Emisiones (CO2),Conversión neta de bosques,2020,mil toneladas,347.6799
Totales de las emisiones,Eswatini,Emisiones (CH4),Incendios de sabana,2020,mil toneladas,0.4444
Totales de las emisiones,Eswatini,Emisiones (N2O),Incendios de sabana,2020,mil toneladas,0.0406
Totales de las emisiones,Eswatini,Emisiones (CH4),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Eswatini,Emisiones (CO2),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Eswatini,Emisiones (CH4),Incendios forestales,2020,mil toneladas,0.1465
Totales de las emisiones,Eswatini,Emisiones (N2O),Incendios forestales,2020,mil toneladas,0.0134
Totales de las emisiones,Eswatini,Emisiones (CH4),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Eswatini,Emisiones (N2O),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.0
Totales de las emisiones,Eswatini,Emisiones (CH4),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,5.4894
Totales de las emisiones,Eswatini,Emisiones (N2O),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,0.0494
Totales de las emisiones,Eswatini,Emisiones (CH4),Uso de electricidad en agrícola,2020,mil toneladas,0.0032
Totales de las emisiones,Eswatini,Emisiones (N2O),Uso de electricidad en agrícola,2020,mil toneladas,0.004
Totales de las emisiones,Eswatini,Emisiones (CO2),Uso de electricidad en agrícola,2020,mil toneladas,226.5295
Totales de las emisiones,Eswatini,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,0.218
Totales de las emisiones,Eswatini,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,0.0045
Totales de las emisiones,Eswatini,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,331.8689
Totales de las emisiones,Eswatini,Emisiones (CH4),Envasado alimentario,2020,mil toneladas,0.0001
Totales de las emisiones,Eswatini,Emisiones (N2O),Envasado alimentario,2020,mil toneladas,0.0
Totales de las emisiones,Eswatini,Emisiones (CO2),Envasado alimentario,2020,mil toneladas,0.0527
Totales de las emisiones,Eswatini,Emisiones (CH4),Venta de alimentos,2020,mil toneladas,0.0006
Totales de las emisiones,Eswatini,Emisiones (N2O),Venta de alimentos,2020,mil toneladas,0.0005
Totales de las emisiones,Eswatini,Emisiones (CO2),Venta de alimentos,2020,mil toneladas,31.0107
Totales de las emisiones,Eswatini,Emisiones (CH4),Consumo de alimentos en los hogares,2020,mil toneladas,0.0011
Totales de las emisiones,Eswatini,Emisiones (N2O),Consumo de alimentos en los hogares,2020,mil toneladas,0.0011
Totales de las emisiones,Eswatini,Emisiones (CO2),Consumo de alimentos en los hogares,2020,mil toneladas,61.4945
Totales de las emisiones,Eswatini,Emisiones (CH4),Transformación de alimentos,2020,mil toneladas,0.0157
Totales de las emisiones,Eswatini,Emisiones (N2O),Transformación de alimentos,2020,mil toneladas,0.0097
Totales de las emisiones,Eswatini,Emisiones (CO2),Transformación de alimentos,2020,mil toneladas,81.5029
Totales de las emisiones,Eswatini,Emisiones (CH4),Energía,2020,mil toneladas,3.7
Totales de las emisiones,Eswatini,Emisiones (N2O),Energía,2020,mil toneladas,0.0476
Totales de las emisiones,Eswatini,Emisiones (CO2),Energía,2020,mil toneladas,894.0
Totales de las emisiones,Eswatini,Emisiones (N2O),IPPU,2020,mil toneladas,0.0288
Totales de las emisiones,Eswatini,Emisiones (CO2),IPPU,2020,mil toneladas,5.08
Totales de las emisiones,Eswatini,Emisiones (CH4),Desechos,2020,mil toneladas,5.31
Totales de las emisiones,Eswatini,Emisiones (N2O),Desechos,2020,mil toneladas,0.05
Totales de las emisiones,Eswatini,Emisiones (N2O),Otro,2020,mil toneladas,0.0668
Totales de las emisiones,Etiopía,Emisiones (N2O),Residuos agrícolas,2020,mil toneladas,5.136
Totales de las emisiones,Etiopía,Emisiones (CH4),Cultivo del arroz,2020,mil toneladas,8.7571
Totales de las emisiones,Etiopía,Emisiones (CH4),Quemado de residuos agrícolas,2020,mil toneladas,8.5015
Totales de las emisiones,Etiopía,Emisiones (N2O),Quemado de residuos agrícolas,2020,mil toneladas,0.2204
Totales de las emisiones,Etiopía,Emisiones (CH4),Fermentación entérica,2020,mil toneladas,2995.0514
Totales de las emisiones,Etiopía,Emisiones (CH4),Gestión del estiércol,2020,mil toneladas,103.5483
Totales de las emisiones,Etiopía,Emisiones (N2O),Gestión del estiércol,2020,mil toneladas,1.4152
Totales de las emisiones,Etiopía,Emisiones (N2O),Estiércol depositado en las pasturas,2020,mil toneladas,144.8404
Totales de las emisiones,Etiopía,Emisiones (N2O),Estiércol aplicado a los suelos,2020,mil toneladas,2.6276
Totales de las emisiones,Etiopía,Emisiones (N2O),Fertilizantes sintéticos,2020,mil toneladas,8.7479
Totales de las emisiones,Etiopía,Emisiones (CO2),Suelos orgánicos drenados (CO2),2020,mil toneladas,5622.6196
Totales de las emisiones,Etiopía,Emisiones (N2O),Suelos orgánicos drenados (N2O),2020,mil toneladas,1.1441
Totales de las emisiones,Etiopía,Emisiones (CH4),On-farm energy use,2020,mil toneladas,0.0367
Totales de las emisiones,Etiopía,Emisiones (N2O),On-farm energy use,2020,mil toneladas,0.2527
Totales de las emisiones,Etiopía,Emisiones (CO2),On-farm energy use,2020,mil toneladas,654.6572
Totales de las emisiones,Etiopía,Emisiones (CO2),Tierras forestales,2020,mil toneladas,-6342.9168
Totales de las emisiones,Etiopía,Emisiones (CO2),Conversión neta de bosques,2020,mil toneladas,31196.0308
Totales de las emisiones,Etiopía,Emisiones (CH4),Incendios de sabana,2020,mil toneladas,56.5776
Totales de las emisiones,Etiopía,Emisiones (N2O),Incendios de sabana,2020,mil toneladas,5.1658
Totales de las emisiones,Etiopía,Emisiones (CH4),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Etiopía,Emisiones (CO2),Incendios en suelos de turba,2020,mil toneladas,0.0
Totales de las emisiones,Etiopía,Emisiones (CH4),Incendios forestales,2020,mil toneladas,28.5424
Totales de las emisiones,Etiopía,Emisiones (N2O),Incendios forestales,2020,mil toneladas,2.606
Totales de las emisiones,Etiopía,Emisiones (CH4),Incendios en los bosques tropicales húmedos,2020,mil toneladas,4.6678
Totales de las emisiones,Etiopía,Emisiones (N2O),Incendios en los bosques tropicales húmedos,2020,mil toneladas,0.4262
Totales de las emisiones,Etiopía,Emisiones (CH4),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,280.2819
Totales de las emisiones,Etiopía,Emisiones (N2O),Eliminación de desechos de sistemas agroalimentarios,2020,mil toneladas,2.5998
Totales de las emisiones,Etiopía,Emisiones (CH4),Fabricación de pesticidas,2020,mil toneladas,0.0
